#Wavelength_Angstrom Flux_egs
8072.2298 5.385318756103516e-16
8073.5198 5.376649856567383e-16
8074.8098 5.30665283203125e-16
8076.0998 5.083562469482422e-16
8077.3898 5.212752151489258e-16
8078.6798 5.2499946594238285e-16
8079.9698 5.34808349609375e-16
8081.2598 5.037666320800781e-16
8082.5498 5.367753982543945e-16
8083.8398 5.274008178710938e-16
8085.1298 5.21297950744629e-16
8086.4198 5.219308090209961e-16
8087.7098 5.314676666259766e-16
8088.9998 5.030852127075196e-16
8090.2898 5.079305267333984e-16
8091.5798 5.094652557373047e-16
8092.8698 5.234267044067383e-16
8094.1598 5.132912826538086e-16
8095.4498 5.014697265625e-16
8096.7398 5.042606735229493e-16
8098.0298 5.025424575805665e-16
8099.3198 5.006474304199219e-16
8100.6098 4.909885406494141e-16
8101.8998 4.977244949340821e-16
8103.1898 5.203176498413087e-16
8104.4798 5.152648925781251e-16
8105.7698 5.067700958251954e-16
8107.0598 5.121110534667969e-16
8108.3498 5.394341659545898e-16
8109.6398 5.059004211425782e-16
8110.9298 5.03895492553711e-16
8112.2198 5.125627899169922e-16
8113.5098 5.342386627197266e-16
8114.7998 5.21174545288086e-16
8116.0898 5.138568878173828e-16
8117.3798 5.073819351196289e-16
8118.6698 5.12544059753418e-16
8119.9598 5.28013038635254e-16
8121.2498 5.444602584838868e-16
8122.5398 5.117698287963868e-16
8123.8298 5.222721481323243e-16
8125.1198 5.154813766479493e-16
8126.4098 5.087996292114258e-16
8127.6998 5.275386047363281e-16
8128.9898 5.094682312011719e-16
8130.2798 5.045346832275391e-16
8131.5698 5.109995651245117e-16
8132.8598 5.169425964355469e-16
8134.1498 5.09498519897461e-16
8135.4398 5.080839538574219e-16
8136.7298 5.146682357788086e-16
8138.0198 5.073521804809571e-16
8139.3098 5.014877700805665e-16
8140.5998 5.082370758056641e-16
8141.8898 5.134548568725587e-16
8143.1798 5.003622817993165e-16
8144.4698 5.007119369506837e-16
8145.7598 4.88577003479004e-16
8147.0498 4.714165496826172e-16
8148.3398 4.643392562866211e-16
8149.6298 4.69405632019043e-16
8150.9198 5.044956207275391e-16
8152.2098 4.8135498046875e-16
8153.4998 4.654777526855469e-16
8154.7898 4.922915649414062e-16
8156.0798 5.011625289916993e-16
8157.3698 5.040288925170899e-16
8158.6598 4.890195465087891e-16
8159.9498 5.121220779418946e-16
8161.2398 4.67317123413086e-16
8162.5298 4.616355895996095e-16
8163.8198 4.80643196105957e-16
8165.1098 4.568110275268555e-16
8166.3998 4.709512329101563e-16
8167.6898 4.883389663696289e-16
8168.9798 4.963790893554687e-16
8170.2698 4.917715072631836e-16
8171.5598 4.938262176513672e-16
8172.8498 4.978889465332031e-16
8174.1398 4.988049697875977e-16
8175.4298 4.947741317749024e-16
8176.7198 4.832086563110352e-16
8178.0098 4.682416534423829e-16
8179.2998 4.631448364257813e-16
8180.5898 4.987132263183594e-16
8181.8798 4.992480850219727e-16
8183.1698 4.986404800415039e-16
8184.4598 4.65847396850586e-16
8185.7498 4.964498138427734e-16
8187.0398 4.858547592163086e-16
8188.3298 4.559985351562501e-16
8189.6198 4.781862258911133e-16
8190.9098 4.746561813354492e-16
8192.1998 4.711247634887696e-16
8193.4898 4.675947189331055e-16
8194.7798 4.640646743774415e-16
8196.0698 4.605346298217774e-16
8197.3598 4.570072555541992e-16
8198.6498 4.534772109985352e-16
8199.9398 4.499471664428711e-16
8201.2298 4.846588897705078e-16
8202.5198 5.070552444458008e-16
8203.8098 5.084327697753906e-16
8205.0998 5.156148147583008e-16
8206.3898 5.155730056762696e-16
8207.6798 5.111891174316407e-16
8208.9698 5.076238632202149e-16
8210.2598 5.0158447265625e-16
8211.5498 4.936421966552735e-16
8212.8398 4.860372924804688e-16
8214.1298 4.945875549316406e-16
8215.4198 5.156383514404297e-16
8216.7098 5.105231475830079e-16
8217.9998 4.83240966796875e-16
8219.2898 4.744674682617188e-16
8220.5798 4.990583038330079e-16
8221.8698 4.884032440185547e-16
8223.1598 4.911640930175782e-16
8224.4498 4.838600540161133e-16
8225.7398 4.70566749572754e-16
8227.0298 4.46252555847168e-16
8228.3198 4.468212127685547e-16
8229.6098 4.3167026519775394e-16
8230.8998 4.3438064575195316e-16
8232.1898 4.687729644775391e-16
8233.4798 4.745365142822266e-16
8234.7698 4.748824691772462e-16
8236.0598 4.735987091064453e-16
8237.3498 5.008958816528321e-16
8238.6398 5.035792541503906e-16
8239.9298 4.841090393066406e-16
8241.2198 4.739892196655274e-16
8242.5098 4.894765090942383e-16
8243.7998 4.840411376953126e-16
8245.0898 4.891454315185547e-16
8246.3798 4.965177154541016e-16
8247.6698 5.071352005004883e-16
8248.9598 4.998906326293946e-16
8250.2498 4.808316421508789e-16
8251.5398 4.778288650512696e-16
8252.8298 4.84476547241211e-16
8254.1198 4.965933609008789e-16
8255.4098 4.802184295654298e-16
8256.6998 4.60947265625e-16
8257.9898 4.556260299682618e-16
8259.2798 4.53111801147461e-16
8260.5698 4.664416122436524e-16
8261.8598 4.929982376098633e-16
8263.1498 4.763471984863281e-16
8264.4398 5.079594421386719e-16
8265.7298 5.021352005004884e-16
8267.0198 5.16854476928711e-16
8268.3098 4.715950393676758e-16
8269.5998 4.92058334350586e-16
8270.8898 5.009645080566407e-16
8272.1798 4.7236488342285155e-16
8273.4698 4.880054092407227e-16
8274.7598 4.733316421508789e-16
8276.0498 4.480928039550781e-16
8277.3398 4.62489128112793e-16
8278.6298 4.603635406494141e-16
8279.9198 4.648645782470703e-16
8281.2098 4.727850723266602e-16
8282.4998 4.5790908813476565e-16
8283.7898 4.570529556274415e-16
8285.0798 4.576601028442383e-16
8286.3698 4.686386871337891e-16
8287.6598 4.635888671875001e-16
8288.9498 4.3745315551757816e-16
8290.2398 4.665850830078125e-16
8291.5298 4.863923645019531e-16
8292.8198 4.719717025756837e-16
8294.1098 4.60919303894043e-16
8295.3998 4.6135543823242195e-16
8296.6898 4.453323364257812e-16
8297.9798 4.71749496459961e-16
8299.2698 4.648923492431641e-16
8300.5598 4.683401489257813e-16
8301.8498 4.958209609985352e-16
8303.1398 4.7346343994140625e-16
8304.4298 4.60560417175293e-16
8305.7198 4.618438339233399e-16
8307.0098 4.755576705932618e-16
8308.2998 4.824071502685547e-16
8309.5898 4.720773315429688e-16
8310.8798 4.621503829956055e-16
8312.1698 4.737687301635743e-16
8313.4598 4.508130645751953e-16
8314.7498 4.637678527832032e-16
8316.0398 4.733327102661133e-16
8317.3298 4.6124813079833985e-16
8318.6198 4.4038894653320317e-16
8319.9098 4.459074401855469e-16
8321.1998 4.453544998168945e-16
8322.4898 4.48195915222168e-16
8323.7798 4.559838867187501e-16
8325.0698 4.703763961791993e-16
8326.3598 4.833710098266602e-16
8327.6498 4.663818359375e-16
8328.9398 4.5300075531005865e-16
8330.2298 4.525727844238282e-16
8331.5198 4.800639343261719e-16
8332.8098 4.519770050048828e-16
8334.0998 4.4918697357177735e-16
8335.3898 4.670589828491212e-16
8336.6798 4.839209747314453e-16
8337.9698 4.557651901245117e-16
8339.2598 4.3411941528320313e-16
8340.5498 4.079783630371094e-16
8341.8398 4.1495254516601563e-16
8343.1298 3.89197006225586e-16
8344.4198 4.0435836791992193e-16
8345.7098 4.3280673980712895e-16
8346.9998 3.901489639282227e-16
8348.2898 4.1642452239990237e-16
8349.5798 3.952762603759766e-16
8350.8698 3.840173721313477e-16
8352.1598 3.777399826049805e-16
8353.4498 4.132612991333008e-16
8354.7398 3.937424468994141e-16
8356.0298 4.22269401550293e-16
8357.3198 4.449407196044922e-16
8358.6098 4.345519256591797e-16
8359.8998 4.389227676391602e-16
8361.1898 4.237866592407227e-16
8362.4798 3.9883655548095707e-16
8363.7698 4.1380683898925785e-16
8365.0598 4.3012519836425784e-16
8366.3498 3.9594470977783204e-16
8367.6398 4.0270950317382815e-16
8368.9298 4.003193283081055e-16
8370.2198 4.0022468566894534e-16
8371.5098 3.898073959350586e-16
8372.7998 4.0207324981689454e-16
8374.0898 4.0432857513427735e-16
8375.3798 4.0103427886962893e-16
8376.6698 4.084729385375977e-16
8377.9598 4.000929641723633e-16
8379.2498 3.88637924194336e-16
8380.5398 4.0206943511962893e-16
8381.8298 3.951840591430664e-16
8383.1198 3.909299468994141e-16
8384.4098 3.6532600402832033e-16
8385.6998 3.5932815551757815e-16
8386.9898 3.5135379791259766e-16
8388.2798 3.740380859375e-16
8389.5698 3.921549987792969e-16
8390.8598 3.759785079956055e-16
8392.1498 3.875394439697266e-16
8393.4398 3.811318588256836e-16
8394.7298 3.5915210723876954e-16
8396.0198 3.406396865844727e-16
8397.3098 3.3386795043945312e-16
8398.5998 3.527854919433594e-16
8399.8898 3.7868778228759767e-16
8401.1798 3.967866897583008e-16
8402.4698 3.4922496795654297e-16
8403.7598 3.515025329589844e-16
8405.0498 3.5578002929687504e-16
8406.3398 3.557901000976563e-16
8407.6298 3.668687438964844e-16
8408.9198 3.77816276550293e-16
8410.2098 3.6701465606689456e-16
8411.4998 3.611877059936524e-16
8412.7898 3.4393325805664067e-16
8414.0798 3.3826728820800786e-16
8415.3698 3.176023292541504e-16
8416.6598 3.4691291809082035e-16
8417.9498 3.7550624847412114e-16
8419.2398 3.518365478515625e-16
8420.5298 3.6306026458740236e-16
8421.8198 3.7392246246337893e-16
8423.1098 3.466689682006836e-16
8424.3998 3.31175651550293e-16
8425.6898 3.4050781250000003e-16
8426.9798 3.1287368774414064e-16
8428.2698 3.017580604553223e-16
8429.5598 3.023505210876465e-16
8430.8498 3.133769416809082e-16
8432.1398 3.5664138793945317e-16
8433.4298 3.4378852844238283e-16
8434.7198 3.502618408203125e-16
8436.0098 3.6513549804687504e-16
8437.2998 3.536858749389649e-16
8438.5898 3.554934692382813e-16
8439.8798 3.4940261840820313e-16
8441.1698 3.338317108154297e-16
8442.4598 3.504180145263672e-16
8443.7498 3.4799808502197267e-16
8445.0398 3.473301696777344e-16
8446.3298 3.5320011138916017e-16
8447.6198 3.462390518188477e-16
8448.9098 3.836230850219727e-16
8450.1998 3.498412322998047e-16
8451.4898 3.680897903442383e-16
8452.7798 3.515527725219727e-16
8454.0698 3.166854286193848e-16
8455.3598 3.146169471740723e-16
8456.6498 3.4526000976562505e-16
8457.9398 3.4009555816650395e-16
8459.2298 3.30243034362793e-16
8460.5198 3.4031951904296875e-16
8461.8098 3.2539260864257817e-16
8463.0998 3.165504837036133e-16
8464.3898 2.9990020751953127e-16
8465.6798 3.363732147216797e-16
8466.9698 3.8152645111083987e-16
8468.2598 3.57063217163086e-16
8469.5498 3.228861999511719e-16
8470.8398 3.5087917327880864e-16
8472.1298 3.602771377563477e-16
8473.4198 3.6633872985839847e-16
8474.7098 3.539250183105469e-16
8475.9998 3.505674743652344e-16
8477.2898 3.517131042480469e-16
8478.5798 3.8184192657470704e-16
8479.8698 3.524166107177735e-16
8481.1598 3.5681915283203126e-16
8482.4498 3.498153305053711e-16
8483.7398 3.5049861907958986e-16
8485.0298 3.5110321044921876e-16
8486.3198 3.4365959167480473e-16
8487.6098 3.378591537475586e-16
8488.8998 3.433365631103516e-16
8490.1898 3.1415874481201172e-16
8491.4798 3.3085056304931643e-16
8492.7698 2.9964357376098634e-16
8494.0598 3.215524673461914e-16
8495.3498 3.5238063812255863e-16
8496.6398 3.545784378051758e-16
8497.9298 3.591683959960938e-16
8499.2198 3.6207489013671876e-16
8500.5098 3.532089996337891e-16
8501.7998 3.2797931671142583e-16
8503.0898 3.201697158813477e-16
8504.3798 3.221774291992188e-16
8505.6698 3.3078533172607425e-16
8506.9598 3.662399291992188e-16
8508.2498 3.779120254516602e-16
8509.5398 3.5082595825195317e-16
8510.8298 3.266961288452149e-16
8512.1198 3.1263952255249024e-16
8513.4098 3.485023880004883e-16
8514.6998 3.06150016784668e-16
8515.9898 3.4720935821533206e-16
8517.2798 3.667033386230469e-16
8518.5698 3.6483230590820317e-16
8519.8598 3.4743782043457034e-16
8521.1498 3.4859592437744145e-16
8522.4398 3.4580162048339845e-16
8523.7298 3.3630306243896485e-16
8525.0198 3.334876251220703e-16
8526.3098 3.32685661315918e-16
8527.5998 3.439965438842774e-16
8528.8898 3.281230926513672e-16
8530.1798 3.3756179809570316e-16
8531.4698 3.3042076110839845e-16
8532.7598 3.344731140136719e-16
8534.0498 3.5371860504150396e-16
8535.3398 3.4642654418945313e-16
8536.6298 3.362419128417969e-16
8537.9198 3.578561019897461e-16
8539.2098 3.735651779174805e-16
8540.4998 3.486877822875977e-16
8541.7898 3.378019714355469e-16
8543.0798 3.525251007080078e-16
8544.3698 3.3615684509277344e-16
8545.6598 3.433490753173828e-16
8546.9498 3.2863010406494143e-16
8548.2398 3.68034896850586e-16
8549.5298 3.327199935913086e-16
8550.8198 3.7603214263916017e-16
8552.1098 3.657773590087891e-16
8553.3998 3.715048217773438e-16
8554.6898 3.43921012878418e-16
8555.9798 3.59685173034668e-16
8557.2698 3.5744903564453126e-16
8558.5598 3.4083011627197267e-16
8559.8498 3.4794860839843755e-16
8561.1398 3.5775684356689453e-16
8562.4298 3.811599349975586e-16
8563.7198 3.766393661499024e-16
8565.0098 3.749350738525391e-16
8566.2998 3.6634414672851567e-16
8567.5898 3.7663749694824223e-16
8568.8798 3.777947235107422e-16
8570.1698 3.741694259643555e-16
8571.4598 3.7340835571289063e-16
8572.7498 3.8235569000244143e-16
8574.0398 3.963150405883789e-16
8575.3298 3.9254707336425784e-16
8576.6198 3.807615661621094e-16
8577.9098 3.781270217895508e-16
8579.1998 3.7922283172607426e-16
8580.4898 3.8162170410156253e-16
8581.7798 3.9553619384765626e-16
8583.0698 3.734690856933594e-16
8584.3598 3.667737579345703e-16
8585.6498 3.799541091918946e-16
8586.9398 3.6998374938964847e-16
8588.2298 3.877105331420899e-16
8589.5198 3.664242172241211e-16
8590.8098 3.8879348754882814e-16
8592.0998 3.8086635589599613e-16
8593.3898 3.9099853515625004e-16
8594.6798 3.6391330718994145e-16
8595.9698 3.71094970703125e-16
8597.2598 3.8782363891601567e-16
8598.5498 3.869849014282227e-16
8599.8398 3.7326057434082035e-16
8601.1298 3.8152992248535157e-16
8602.4198 3.9250503540039064e-16
8603.7098 4.104489898681641e-16
8604.9998 4.1102405548095704e-16
8606.2898 3.890254592895508e-16
8607.5798 3.770602416992188e-16
8608.8698 3.8513809204101566e-16
8610.1598 4.0819084167480473e-16
8611.4498 4.0816665649414066e-16
8612.7398 3.730864334106446e-16
8614.0298 3.8003551483154297e-16
8615.3198 3.7815559387207033e-16
8616.6098 3.9310012817382817e-16
8617.8998 4.0233055114746097e-16
8619.1898 3.8778728485107424e-16
8620.4798 4.1278274536132815e-16
8621.7698 4.0465862274169924e-16
8623.0598 4.148613739013672e-16
8624.3498 3.903005981445313e-16
8625.6398 4.1938289642333985e-16
8626.9298 4.1291225433349613e-16
8628.2198 4.39204216003418e-16
8629.5098 3.8225261688232425e-16
8630.7998 3.825460433959961e-16
8632.0898 4.2125339508056644e-16
8633.3798 3.8847854614257817e-16
8634.6698 3.7584835052490236e-16
8635.9598 4.01451530456543e-16
8637.2498 4.290518188476563e-16
8638.5398 4.1257968902587895e-16
8639.8298 4.027348327636719e-16
8641.1198 4.049299240112305e-16
8642.4098 3.8933582305908204e-16
8643.6998 3.868512344360352e-16
8644.9898 4.0870769500732424e-16
8646.2798 4.178781509399414e-16
8647.5698 4.0106349945068362e-16
8648.8598 4.2100818634033206e-16
8650.1498 4.0316921234130864e-16
8651.4398 4.22054557800293e-16
8652.7298 4.046735382080078e-16
8654.0198 3.934376907348633e-16
8655.3098 3.9768405914306646e-16
8656.5998 4.020780181884766e-16
8657.8898 4.037501907348633e-16
8659.1798 4.3219402313232427e-16
8660.4698 4.1488410949707036e-16
8661.7598 4.1022830963134767e-16
8663.0498 4.251792144775391e-16
8664.3398 4.4370182037353516e-16
8665.6298 4.188127899169922e-16
8666.9198 3.778075408935547e-16
8668.2098 3.7842334747314454e-16
8669.4998 3.945441055297852e-16
8670.7898 4.1127700805664066e-16
8672.0798 4.115998458862305e-16
8673.3698 4.2000671386718755e-16
8674.6598 4.2455528259277345e-16
8675.9498 4.100800323486328e-16
8677.2398 4.16412467956543e-16
8678.5298 4.3509792327880864e-16
8679.8198 4.3717361450195316e-16
8681.1098 4.356159591674805e-16
8682.3998 4.072294616699219e-16
8683.6898 4.029085159301758e-16
8684.9798 4.1734245300292974e-16
8686.2698 4.3676364898681644e-16
8687.5598 4.658031082153321e-16
8688.8498 4.716323852539063e-16
8690.1398 4.3367134094238286e-16
8691.4298 4.175456237792969e-16
8692.7198 4.399046325683594e-16
8694.0098 4.087766265869141e-16
8695.2998 4.0354526519775395e-16
8696.5898 4.2854793548583987e-16
8697.8798 4.0665161132812505e-16
8699.1698 4.157907485961914e-16
8700.4598 4.3047134399414064e-16
8701.7498 4.2503746032714847e-16
8703.0398 4.443076705932618e-16
8704.3298 4.412034988403321e-16
8705.6198 4.2932144165039067e-16
8706.9098 4.2589988708496095e-16
8708.1998 4.2553684234619144e-16
8709.4898 4.258687591552735e-16
8710.7798 4.342766952514649e-16
8712.0698 4.432748413085938e-16
8713.3598 4.307315826416016e-16
8714.6498 4.266091918945313e-16
8715.9398 4.3379142761230474e-16
8717.2298 4.2233093261718754e-16
8718.5198 4.0267642974853517e-16
8719.8098 4.1548870086669925e-16
8721.0998 4.3147426605224614e-16
8722.3898 4.1032955169677737e-16
8723.6798 4.212992095947266e-16
8724.9698 4.2290611267089844e-16
8726.2598 4.2429340362548833e-16
8727.5498 4.551419067382813e-16
8728.8398 4.3296104431152347e-16
8730.1298 4.39283561706543e-16
8731.4198 4.361563110351563e-16
8732.7098 4.3471824645996096e-16
8733.9998 4.3293914794921876e-16
8735.2898 4.290371704101563e-16
8736.5798 4.3225040435791017e-16
8737.8698 4.290509033203125e-16
8739.1598 4.293890380859375e-16
8740.4498 4.3280200958251956e-16
8741.7398 4.484215545654298e-16
8743.0298 4.429582214355469e-16
8744.3198 4.2432163238525393e-16
8745.6098 4.375350952148438e-16
8746.8998 4.3984832763671876e-16
8748.1898 4.4088081359863286e-16
8749.4798 4.503059768676758e-16
8750.7698 4.1914520263671876e-16
8752.0598 4.0539428710937505e-16
8753.3498 4.441180801391601e-16
8754.6398 4.3851848602294927e-16
8755.9298 4.3548675537109377e-16
8757.2198 4.051823425292969e-16
8758.5098 4.521999740600587e-16
8759.7998 3.583803176879883e-16
8761.0898 4.2611438751220707e-16
8762.3798 4.880535507202149e-16
8763.6698 4.647075271606445e-16
8764.9598 4.4244190216064456e-16
8766.2498 4.4394153594970707e-16
8767.5398 4.0450012207031254e-16
8768.8298 4.437996673583985e-16
8770.1198 4.643252944946289e-16
8771.4098 4.634041213989258e-16
8772.6998 4.571280670166016e-16
8773.9898 4.413742828369141e-16
8775.2798 4.073007202148438e-16
8776.5698 3.9119785308837893e-16
8777.8598 4.488466262817383e-16
8779.1498 4.728418350219727e-16
8780.4398 4.3546169281005864e-16
8781.7298 4.2383369445800784e-16
8783.0198 4.3165382385253907e-16
8784.3098 4.573484420776368e-16
8785.5998 4.571979522705078e-16
8786.8898 4.369445037841797e-16
8788.1798 4.449687957763673e-16
8789.4698 4.620329666137696e-16
8790.7598 4.1860034942626957e-16
8792.0498 4.6344482421875e-16
8793.3398 4.289338302612305e-16
8794.6298 4.45207862854004e-16
8795.9198 4.654251861572266e-16
8797.2098 4.686943054199219e-16
8798.4998 4.670869064331055e-16
8799.7898 4.779263687133789e-16
8801.0798 4.85270118713379e-16
8802.3698 4.754725646972657e-16
8803.6598 4.490902709960938e-16
8804.9498 4.67486686706543e-16
8806.2398 4.671049118041993e-16
8807.5298 4.597959136962891e-16
8808.8198 4.744442749023437e-16
8810.1098 4.705460739135743e-16
8811.3998 4.76667823791504e-16
8812.6898 4.995000839233399e-16
8813.9798 4.945452499389648e-16
8815.2698 4.876371765136719e-16
8816.5598 4.885355377197266e-16
8817.8498 4.948094177246094e-16
8819.1398 4.919907760620118e-16
8820.4298 4.842493438720704e-16
8821.7198 4.856054306030274e-16
8823.0098 4.929108428955078e-16
8824.2998 4.3518882751464845e-16
8825.5898 4.791920852661133e-16
8826.8798 5.224648666381836e-16
8828.1698 5.24956398010254e-16
8829.4598 5.392384719848633e-16
8830.7498 5.175494384765626e-16
8832.0398 4.652066421508789e-16
8833.3298 4.342983627319336e-16
8834.6198 4.3968601226806644e-16
8835.9098 4.2239830017089846e-16
8837.1998 4.2251548767089847e-16
8838.4898 4.367280197143555e-16
8839.7798 4.4004505157470706e-16
8841.0698 4.834474563598633e-16
8842.3598 5.02196273803711e-16
8843.6498 4.851771926879884e-16
8844.9398 4.840488052368164e-16
8846.2298 4.974468994140625e-16
8847.5198 4.969763946533204e-16
8848.8098 5.074715423583984e-16
8850.0998 4.691325759887695e-16
8851.3898 4.798889160156251e-16
8852.6798 4.709377288818359e-16
8853.9698 5.198075485229493e-16
8855.2598 5.288868713378906e-16
8856.5498 4.737810516357422e-16
8857.8398 4.933415222167969e-16
8859.1298 4.96932716369629e-16
8860.4198 4.947454071044922e-16
8861.7098 4.909990692138672e-16
8862.9998 5.255009841918946e-16
8864.2898 5.006017303466797e-16
8865.5798 5.084372711181641e-16
8866.8698 4.73850212097168e-16
8868.1598 5.283921051025391e-16
8869.4498 5.213719558715821e-16
8870.7398 5.117393493652344e-16
8872.0298 5.18796501159668e-16
8873.3198 4.931398773193359e-16
8874.6098 5.089240264892578e-16
8875.8998 5.310470962524415e-16
8877.1898 5.145305252075195e-16
8878.4798 5.159761047363281e-16
8879.7698 4.978843688964844e-16
8881.0598 4.922607803344727e-16
8882.3498 4.450508499145508e-16
8883.6398 3.964822006225586e-16
8884.9298 4.521022415161133e-16
8886.2198 4.600803375244141e-16
8887.5098 4.991465377807618e-16
8888.7998 4.779889678955078e-16
8890.0898 4.716262817382812e-16
8891.3798 4.939927291870118e-16
8892.6698 4.979620361328126e-16
8893.9598 5.039363479614258e-16
8895.2498 5.088065719604492e-16
8896.5398 5.156578063964845e-16
8897.8298 5.008642578125e-16
8899.1198 5.019164276123047e-16
8900.4098 4.984023666381836e-16
8901.6998 4.804411697387696e-16
8902.9898 4.99565315246582e-16
8904.2798 5.267683029174805e-16
8905.5698 5.389397048950196e-16
8906.8598 5.273460388183594e-16
8908.1498 5.345018386840821e-16
8909.4398 5.372726058959962e-16
8910.7298 5.268569564819336e-16
8912.0198 5.333614730834961e-16
8913.3098 5.332519531250001e-16
8914.5998 5.086895751953126e-16
8915.8898 5.191310882568359e-16
8917.1798 5.128842163085938e-16
8918.4698 5.163439178466797e-16
8919.7598 5.342637252807618e-16
8921.0498 5.93591537475586e-16
8922.3398 6.342945861816406e-16
8923.6298 5.35366325378418e-16
8924.9198 5.489552688598633e-16
8926.2098 5.363404464721681e-16
8927.4998 5.247708129882813e-16
8928.7898 5.040705108642579e-16
8930.0798 5.252767944335937e-16
8931.3698 5.418450546264649e-16
8932.6598 5.430377197265625e-16
8933.9498 5.395497512817383e-16
8935.2398 5.183657836914063e-16
8936.5298 5.374486541748047e-16
8937.8198 5.519983291625977e-16
8939.1098 5.260374450683594e-16
8940.3998 5.202572631835938e-16
8941.6898 5.213996887207032e-16
8942.9798 5.203255081176759e-16
8944.2698 5.193569183349609e-16
8945.5598 5.3233642578125e-16
8946.8498 5.651068878173829e-16
8948.1398 5.286164093017579e-16
8949.4298 5.124467849731446e-16
8950.7198 5.323885345458985e-16
8952.0098 5.46262435913086e-16
8953.2998 5.449264526367188e-16
8954.5898 4.960850143432617e-16
8955.8798 4.72780876159668e-16
8957.1698 5.338763809204102e-16
8958.4598 5.19885368347168e-16
8959.7498 5.121550750732422e-16
8961.0398 5.426416778564454e-16
8962.3298 5.115637588500977e-16
8963.6198 4.801018905639649e-16
8964.9098 4.76797103881836e-16
8966.1998 4.988693618774414e-16
8967.4898 5.167725372314454e-16
8968.7798 5.112406539916993e-16
8970.0698 4.999379348754883e-16
8971.3598 4.85032958984375e-16
8972.6498 4.81947364807129e-16
8973.9398 4.970313262939453e-16
8975.2298 5.053393173217774e-16
8976.5198 5.135951995849609e-16
8977.8098 5.22014274597168e-16
8979.0998 4.856304168701172e-16
8980.3898 5.189850616455078e-16
8981.6798 5.125132751464844e-16
8982.9698 4.98228759765625e-16
8984.2598 5.091196060180665e-16
8985.5498 5.30775260925293e-16
8986.8398 4.914472961425782e-16
8988.1298 4.2606975555419922e-16
8989.4198 4.2024726867675784e-16
8990.7098 4.4249485015869143e-16
8991.9998 4.1671428680419923e-16
8993.2898 4.513177871704102e-16
8994.5798 4.972750091552735e-16
8995.8698 5.134754943847656e-16
8997.1598 5.062663650512696e-16
8998.4498 4.949080276489258e-16
8999.7398 4.683237457275391e-16
9001.0298 4.534284973144531e-16
9002.3198 4.2300857543945317e-16
9003.6098 4.209931182861328e-16
9004.8998 4.602811813354493e-16
9006.1898 4.666808700561524e-16
9007.4798 4.774690246582032e-16
9008.7698 4.3783740997314457e-16
9010.0598 4.379734039306641e-16
9011.3498 4.3618831634521487e-16
9012.6398 4.699497604370118e-16
9013.9298 4.3469654083251955e-16
9015.2198 4.593213272094727e-16
9016.5098 4.359546279907227e-16
9017.7998 4.599004745483399e-16
9019.0898 4.484297180175782e-16
9020.3798 4.919865417480469e-16
9021.6698 4.840507507324219e-16
9022.9598 4.788847732543945e-16
9024.2498 4.787202453613281e-16
9025.5398 4.774935531616211e-16
9026.8298 4.988449096679688e-16
9028.1198 4.923199462890625e-16
9029.4098 4.89686279296875e-16
9030.6998 4.855731582641602e-16
9031.9898 4.562385559082032e-16
9033.2798 4.76419792175293e-16
9034.5698 5.091746520996094e-16
9035.8598 4.875849151611329e-16
9037.1498 5.012068557739258e-16
9038.4398 5.161386489868164e-16
9039.7298 4.887738800048829e-16
9041.0198 4.88650245666504e-16
9042.3098 5.060604476928712e-16
9043.5998 4.939012527465821e-16
9044.8898 4.637129211425781e-16
9046.1798 4.88176612854004e-16
9047.4698 4.859238433837891e-16
9048.7598 4.588312530517579e-16
9050.0498 4.687311935424805e-16
9051.3398 4.861708068847656e-16
9052.6298 4.805658721923829e-16
9053.9198 4.897956085205078e-16
9055.2098 4.815994262695313e-16
9056.4998 4.794194030761719e-16
9057.7898 4.750522994995117e-16
9059.0798 4.668032455444337e-16
9060.3698 4.639797592163086e-16
9061.6598 4.755117797851563e-16
9062.9498 4.631142807006837e-16
9064.2398 4.490886688232422e-16
9065.5298 4.74848976135254e-16
9066.8198 4.941922378540039e-16
9068.1098 4.764344787597656e-16
9069.3998 4.408284378051758e-16
9070.6898 4.420336151123047e-16
9071.9798 4.541384506225587e-16
9073.2698 4.436159133911133e-16
9074.5598 4.434801483154297e-16
9075.8498 4.682785034179688e-16
9077.1398 4.565713500976562e-16
9078.4298 4.459757614135742e-16
9079.7198 4.708203506469727e-16
9081.0098 4.3368625640869144e-16
9082.2998 4.1075805664062503e-16
9083.5898 4.589748001098633e-16
9084.8798 4.565207290649414e-16
9086.1698 4.2826389312744145e-16
9087.4598 3.988877105712891e-16
9088.7498 4.1797325134277347e-16
9090.0398 4.449897766113282e-16
9091.3298 4.3648487091064457e-16
9092.6198 4.1747783660888677e-16
9093.9098 4.15590934753418e-16
9095.1998 4.3105796813964847e-16
9096.4898 4.4158603668212895e-16
9097.7798 4.238363647460938e-16
9099.0698 3.9496036529541016e-16
9100.3598 3.9554985046386724e-16
9101.6498 4.070075225830078e-16
9102.9398 4.310493850708008e-16
9104.2298 4.54063720703125e-16
9105.5198 4.2376365661621096e-16
9106.8098 4.1422821044921877e-16
9108.0998 3.9718696594238286e-16
9109.3898 4.0028388977050785e-16
9110.6798 4.2965423583984377e-16
9111.9698 4.3636413574218756e-16
9113.2598 4.4272693634033207e-16
9114.5498 4.351495742797852e-16
9115.8398 4.0534839630126956e-16
