# OBJECT: AT2019zeu
# TELESCOPE: MMT
# INSTRUMENT: BC
# DATE-OBS: 2020-02-19
# MJD: 58898.32140046
# EXPTIME: 2100
# SLIT: 1.0x180
# DISPERSER: 300GPM
# SOURCE: FLEET
# FILTER: CLEAR
# FLUX_STANDARD: BD332642
# EXTINCTION_CORRECTED: NO
# PHOTOMETRY_CALIBRATED: NO
# FLUX_UNITS: erg/cm2/s/A
# QUALITY: 
# COMMENT: 
Wavelength Flux Sigma
5.384499155000000428e+03 3.108281999999999929e-16 1.499799999999999985e-17
5.386440058000000136e+03 2.544539999999999928e-16 1.329051999999999975e-17
5.388380976000000373e+03 2.997466000000000102e-16 1.462813999999999895e-17
5.390321909000000232e+03 3.254908999999999757e-16 1.540863999999999877e-17
5.392262856999999713e+03 2.977336000000000009e-16 1.537332999999999892e-17
5.394203821000000062e+03 4.272346999999999843e-16 1.797343999999999917e-17
5.396144798999999693e+03 3.216182999999999983e-16 1.571797000000000142e-17
5.398085791999999856e+03 3.480056999999999940e-16 1.695010000000000043e-17
5.400026800999999978e+03 3.473846999999999786e-16 1.647093999999999966e-17
5.401967824000000292e+03 2.021231000000000026e-16 1.216722000000000050e-17
5.403908862999999656e+03 2.882899999999999967e-16 1.504854000000000020e-17
5.405849916000000121e+03 2.689278000000000151e-16 1.536065000000000154e-17
5.407790984999999637e+03 3.041763000000000198e-16 1.515748000000000018e-17
5.409732068000000254e+03 3.443448999999999957e-16 1.633122999999999903e-17
5.411673166999999921e+03 3.640580999999999903e-16 1.620900999999999877e-17
5.413614279999999781e+03 3.831457999999999908e-16 1.701312000000000027e-17
5.415555408999999599e+03 3.519597999999999905e-16 1.626738000000000072e-17
5.417496552999999949e+03 3.163996999999999790e-16 1.547591999999999892e-17
5.419437711999999919e+03 3.335503999999999936e-16 1.601780999999999936e-17
5.421378885000000082e+03 2.508022999999999832e-16 1.361845999999999987e-17
5.423320074000000204e+03 4.081452000000000121e-16 1.696709000000000144e-17
5.425261277999999947e+03 3.013952000000000031e-16 1.513588000000000023e-17
5.427202497000000221e+03 3.255550000000000215e-16 1.545629999999999995e-17
5.429143731000000116e+03 3.866628999999999765e-16 1.651396000000000114e-17
5.431084979999999632e+03 2.782912999999999946e-16 1.408054999999999862e-17
5.433026243999999679e+03 3.051912000000000158e-16 1.487471000000000118e-17
5.434967523000000256e+03 3.816615999999999814e-16 1.672361999999999884e-17
5.436908817000000454e+03 3.327244000000000074e-16 1.578779000000000033e-17
5.438850126000000273e+03 2.944104999999999943e-16 1.518705999999999937e-17
5.440791449999999713e+03 3.274846999999999905e-16 1.532144999999999947e-17
5.442732788999999684e+03 3.413672000000000243e-16 1.689492000000000039e-17
5.444674143000000186e+03 3.786170000000000246e-16 1.659822000000000103e-17
5.446615512000000308e+03 3.679864999999999794e-16 1.673947999999999992e-17
5.448556896000000052e+03 2.249669000000000012e-16 1.323017999999999965e-17
5.450498295000000326e+03 2.625954999999999891e-16 1.405185000000000123e-17
5.452439709000000221e+03 4.302973999999999857e-16 1.752980000000000051e-17
5.454381137999999737e+03 2.960658999999999955e-16 1.588420000000000057e-17
5.456322581999999784e+03 4.138862999999999822e-16 1.758929999999999931e-17
5.458264041000000361e+03 3.242488000000000122e-16 1.565771000000000079e-17
5.460205514999999650e+03 2.618694999999999947e-16 1.463775999999999875e-17
5.462147004000000379e+03 3.774711999999999794e-16 1.664113999999999895e-17
5.464088507999999820e+03 3.654894999999999903e-16 1.836599000000000099e-17
5.466030026999999791e+03 2.857207999999999904e-16 1.579294000000000065e-17
5.467971561000000293e+03 3.585712000000000076e-16 1.609836999999999980e-17
5.469913110000000415e+03 3.211467999999999866e-16 1.557424999999999861e-17
5.471854674000000159e+03 3.570275000000000117e-16 1.637664999999999983e-17
5.473796253000000434e+03 2.738428999999999991e-16 1.356981999999999949e-17
5.475737847000000329e+03 3.583447000000000127e-16 1.603682999999999851e-17
5.477679455999999846e+03 3.136756999999999864e-16 1.559943000000000113e-17
5.479621079999999893e+03 3.716932999999999788e-16 1.668637000000000006e-17
5.481562718999999561e+03 3.333970999999999838e-16 1.573312999999999911e-17
5.483504372999999759e+03 3.334720999999999899e-16 1.586299000000000129e-17
5.485446041999999579e+03 3.651596000000000241e-16 1.655129999999999913e-17
5.487387724999999591e+03 3.334915999999999797e-16 1.577764999999999863e-17
5.489329423999999563e+03 3.589363999999999785e-16 1.644526999999999908e-17
5.491271138000000064e+03 4.236828000000000025e-16 1.734964000000000100e-17
5.493212867000000188e+03 3.022548000000000043e-16 1.520064000000000111e-17
5.495154609999999593e+03 3.274098999999999976e-16 1.573329000000000112e-17
5.497096368999999868e+03 3.553482000000000241e-16 1.712432000000000010e-17
5.499038142999999764e+03 3.944046000000000191e-16 1.707345999999999882e-17
5.500979930999999851e+03 3.344995999999999854e-16 1.516708999999999869e-17
5.502921734999999899e+03 3.117890999999999983e-16 1.540082000000000153e-17
5.504863553999999567e+03 4.140690000000000236e-16 1.840796000000000046e-17
5.506805387000000337e+03 3.698000000000000137e-16 1.640458999999999847e-17
5.508747234999999819e+03 3.693671999999999862e-16 1.652016999999999859e-17
5.510689099000000169e+03 3.100003000000000036e-16 1.548474000000000101e-17
5.512630976999999803e+03 3.246606000000000241e-16 1.540577999999999908e-17
5.514572871000000305e+03 2.594968999999999924e-16 1.429732000000000120e-17
5.516514779000000090e+03 3.329484999999999906e-16 1.602318000000000012e-17
5.518456702000000405e+03 2.931885000000000111e-16 1.461057000000000067e-17
5.520398640000000341e+03 2.921748999999999783e-16 1.529751999999999993e-17
5.522340592999999899e+03 3.297953000000000127e-16 1.598097999999999891e-17
5.524282560999999987e+03 3.808057999999999863e-16 1.749492999999999847e-17
5.526224543999999696e+03 3.815872000000000152e-16 1.818768000000000120e-17
5.528166541999999936e+03 3.955378999999999975e-16 1.758351000000000020e-17
5.530108554999999797e+03 3.369706000000000210e-16 1.587906000000000154e-17
5.532050583000000188e+03 3.872597999999999922e-16 1.756403999999999887e-17
5.533992626000000200e+03 3.759948999999999775e-16 1.845133000000000056e-17
5.535934683000000405e+03 3.645115000000000067e-16 1.660750000000000042e-17
5.537876755999999659e+03 3.377861000000000241e-16 1.618172000000000021e-17
5.539818843000000015e+03 2.487787000000000088e-16 1.382256999999999994e-17
5.541760946000000331e+03 2.356299999999999950e-16 1.310253000000000018e-17
5.543703062999999929e+03 3.660896000000000215e-16 1.652209999999999931e-17
5.545645196000000396e+03 3.733080000000000107e-16 1.648189999999999856e-17
5.547587343000000146e+03 3.690103000000000001e-16 1.640136000000000068e-17
5.549529505000000427e+03 3.654781000000000213e-16 1.626113999999999943e-17
5.551471682000000328e+03 3.086858000000000096e-16 1.532942000000000051e-17
5.553413873999999851e+03 3.179794000000000015e-16 1.656900999999999994e-17
5.555356080999999904e+03 3.342886000000000102e-16 1.613297000000000114e-17
5.557298302999999578e+03 2.860208000000000150e-16 1.488596000000000025e-17
5.559240539999999783e+03 3.435255000000000045e-16 1.610658999999999897e-17
5.561182791000000179e+03 3.175869000000000153e-16 1.605696000000000119e-17
5.563125057999999626e+03 3.726196000000000013e-16 1.617201000000000120e-17
5.565067339000000175e+03 3.841371999999999777e-16 1.753052000000000030e-17
5.567009635999999773e+03 3.068677999999999966e-16 1.638849000000000053e-17
5.568951946999999564e+03 3.809130000000000130e-16 1.744470000000000086e-17
5.570894272999999885e+03 2.647029000000000123e-16 1.662114999999999880e-17
5.572836613999999827e+03 3.188045000000000018e-16 1.858353000000000052e-17
5.574778970000000299e+03 5.280636999999999707e-16 2.043232999999999950e-17
5.576721341000000393e+03 3.138522000000000100e-16 7.999834999999999464e-18
5.578663727000000108e+03 5.868081000000000107e-16 2.292801999999999951e-17
5.580606128000000353e+03 2.506351999999999928e-16 1.672525999999999939e-17
5.582548542999999881e+03 3.615882000000000032e-16 1.667700999999999967e-17
5.584490974000000278e+03 2.652148999999999800e-16 1.265961999999999951e-17
5.586433418999999958e+03 3.218877000000000102e-16 1.663605000000000016e-17
5.588375879000000168e+03 3.068371999999999838e-16 1.417649999999999848e-17
5.590318355000000338e+03 3.211941999999999822e-16 1.558476000000000150e-17
5.592260844999999790e+03 2.630922999999999817e-16 1.445461999999999959e-17
5.594203349999999773e+03 3.258593000000000114e-16 1.603120000000000141e-17
5.596145868999999948e+03 3.000383000000000007e-16 1.355818999999999950e-17
5.598088404000000082e+03 2.427998000000000075e-16 1.297336000000000012e-17
5.600030953999999838e+03 3.062601999999999845e-16 1.571898999999999959e-17
5.601973517999999785e+03 2.938709999999999981e-16 1.501790999999999900e-17
5.603916097000000264e+03 2.801288999999999793e-16 1.494018999999999877e-17
5.605858691999999792e+03 2.936234000000000056e-16 1.367369000000000015e-17
5.607801301000000421e+03 2.987870999999999992e-16 1.736996000000000029e-17
5.609743924999999763e+03 3.641179000000000214e-16 1.711050999999999971e-17
5.611686563999999635e+03 2.754960000000000200e-16 1.527448000000000040e-17
5.613629216999999699e+03 2.756823000000000049e-16 1.424363999999999919e-17
5.615571885999999722e+03 2.741605000000000104e-16 1.531793000000000151e-17
5.617514568999999938e+03 3.365534999999999772e-16 1.561314999999999923e-17
5.619457268000000113e+03 2.935179000000000180e-16 1.464964000000000150e-17
5.621399980999999570e+03 3.374493000000000183e-16 1.635970000000000086e-17
5.623342708999999559e+03 2.901909000000000233e-16 1.524129999999999917e-17
5.625285452000000078e+03 2.770742000000000167e-16 1.402433000000000093e-17
5.627228208999999879e+03 3.465134000000000131e-16 1.681870999999999946e-17
5.629170981999999640e+03 2.853066000000000161e-16 1.544724000000000101e-17
5.631113768999999593e+03 2.988960999999999976e-16 1.741247000000000115e-17
5.633056572000000415e+03 3.599105000000000233e-16 1.576631000000000035e-17
5.634999388999999610e+03 3.539598000000000230e-16 1.596952000000000067e-17
5.636942221000000245e+03 2.527676999999999835e-16 1.467193999999999868e-17
5.638885067999999592e+03 3.358051000000000221e-16 1.188442000000000074e-17
5.640827929000000040e+03 2.370386999999999896e-16 1.399373000000000049e-17
5.642770806000000448e+03 2.783728000000000138e-16 1.376918999999999938e-17
5.644713697000000138e+03 3.898040000000000129e-16 1.753673999999999902e-17
5.646656603999999788e+03 3.414308000000000121e-16 1.664991000000000079e-17
5.648599524999999630e+03 3.610522999999999997e-16 1.693562000000000048e-17
5.650542459999999664e+03 4.135532999999999825e-16 1.798642000000000109e-17
5.652485410999999658e+03 3.346386999999999880e-16 1.659598000000000065e-17
5.654428377000000182e+03 3.714428000000000154e-16 1.720637000000000037e-17
5.656371356999999989e+03 2.278578000000000203e-16 1.470657000000000078e-17
5.658314352000000326e+03 2.324086000000000192e-16 1.347740000000000041e-17
5.660257362000000285e+03 3.425621999999999875e-16 1.749384999999999878e-17
5.662200386999999864e+03 2.942571000000000025e-16 1.521367000000000018e-17
5.664143426999999974e+03 2.790533000000000157e-16 1.533748000000000076e-17
5.666086481999999705e+03 3.345104999999999951e-16 1.554884000000000053e-17
5.668029550999999628e+03 2.781403000000000144e-16 1.454298999999999907e-17
5.669972635000000082e+03 3.642596999999999816e-16 1.658472999999999849e-17
5.671915734000000157e+03 3.935785000000000016e-16 1.780335999999999984e-17
5.673858847999999853e+03 3.797851999999999812e-16 1.733056999999999853e-17
5.675801977000000079e+03 2.608896999999999901e-16 1.371381999999999965e-17
5.677745119999999588e+03 3.470321000000000071e-16 1.557304000000000076e-17
5.679688277999999627e+03 3.188866000000000115e-16 1.593349000000000103e-17
5.681631451999999626e+03 2.769439000000000075e-16 1.470886999999999960e-17
5.683574639000000388e+03 3.383241999999999766e-16 1.695299000000000088e-17
5.685517842000000201e+03 2.995124000000000211e-16 1.725578000000000079e-17
5.687461059999999634e+03 3.882568999999999882e-16 1.672121000000000133e-17
5.689404292000000169e+03 3.452107000000000146e-16 1.714780000000000054e-17
5.691347539000000324e+03 4.429512999999999920e-16 1.809550999999999871e-17
5.693290801000000101e+03 2.898295999999999912e-16 1.685182000000000098e-17
5.695234078000000409e+03 3.058329999999999842e-16 1.551998999999999934e-17
5.697177368999999999e+03 3.732825000000000165e-16 1.732032000000000122e-17
5.699120675999999548e+03 4.017290000000000045e-16 1.703946000000000039e-17
5.701063997000000199e+03 2.783545999999999872e-16 1.517829000000000061e-17
5.703007332999999562e+03 2.726796999999999805e-16 1.460285999999999904e-17
5.704950683000000026e+03 3.537156999999999921e-16 1.600250999999999914e-17
5.706894049000000450e+03 3.107651000000000136e-16 1.442042000000000019e-17
5.708837429000000157e+03 3.259415999999999852e-16 1.567481000000000049e-17
5.710780824000000393e+03 2.803891000000000205e-16 1.228508999999999970e-17
5.712724234000000251e+03 2.655899000000000107e-16 1.456379000000000130e-17
5.714667658999999730e+03 2.953051000000000049e-16 1.521206999999999859e-17
5.716611098000000311e+03 3.289573999999999996e-16 1.559967999999999926e-17
5.718554551999999603e+03 4.331338999999999876e-16 1.848239999999999958e-17
5.720498021000000335e+03 2.759983999999999904e-16 1.451962000000000040e-17
5.722441504999999779e+03 2.502224999999999949e-16 1.461805999999999877e-17
5.724385003999999753e+03 2.812507000000000068e-16 1.497922000000000063e-17
5.726328516999999920e+03 2.909307999999999804e-16 1.401687999999999871e-17
5.728272044999999707e+03 3.186587000000000222e-16 1.614555999999999931e-17
5.730215588000000025e+03 3.325152000000000039e-16 1.340922000000000051e-17
5.732159145999999964e+03 3.925831999999999773e-16 1.743142999999999877e-17
5.734102718000000095e+03 3.374197000000000227e-16 1.625372000000000105e-17
5.736046304999999847e+03 3.073733999999999826e-16 1.512369000000000091e-17
5.737989907000000130e+03 3.719147999999999864e-16 1.603469999999999989e-17
5.739933524000000034e+03 3.533312999999999774e-16 1.751917999999999894e-17
5.741877155000000130e+03 2.627455999999999834e-16 1.581093999999999855e-17
5.743820802000000185e+03 3.559685000000000176e-16 1.811831000000000139e-17
5.745764463000000433e+03 2.938929999999999815e-16 1.593799000000000127e-17
5.747708137999999963e+03 2.623470000000000108e-16 1.432613999999999856e-17
5.749651829000000362e+03 2.790333999999999993e-16 1.731948000000000146e-17
5.751595534000000043e+03 2.966055000000000231e-16 1.561951000000000048e-17
5.753539254000000255e+03 2.520438999999999874e-16 1.472177999999999871e-17
5.755482989000000089e+03 2.099723999999999999e-16 1.448600000000000134e-17
5.757426738000000114e+03 2.719974000000000069e-16 1.464425999999999945e-17
5.759370501999999760e+03 3.668891999999999783e-16 1.673929000000000024e-17
5.761314280999999937e+03 2.905138999999999992e-16 1.306569000000000000e-17
5.763258074999999735e+03 3.005827000000000022e-16 1.188531000000000074e-17
5.765201884000000064e+03 2.935059000000000092e-16 1.620200999999999873e-17
5.767145706999999675e+03 2.988788999999999882e-16 1.499375999999999902e-17
5.769089544999999816e+03 3.289426999999999838e-16 1.646756999999999934e-17
5.771033397999999579e+03 1.963608000000000037e-16 1.267174000000000064e-17
5.772977265000000443e+03 2.693104000000000087e-16 1.758544999999999913e-17
5.774921147000000019e+03 3.130419999999999895e-16 1.495902999999999951e-17
5.776865044000000125e+03 2.737352999999999951e-16 1.427873999999999987e-17
5.778808955999999853e+03 3.420716999999999946e-16 1.539463000000000049e-17
5.780752881999999772e+03 3.583869000000000077e-16 1.711271999999999933e-17
5.782696823000000222e+03 3.171105999999999803e-16 1.589852999999999979e-17
5.784640779000000293e+03 3.148433999999999836e-16 1.617384999999999965e-17
5.786584748999999647e+03 2.652813999999999880e-16 1.496597000000000111e-17
5.788528734999999870e+03 3.387093999999999952e-16 1.700699000000000075e-17
5.790472735000000284e+03 2.431744000000000116e-16 1.347114999999999938e-17
5.792416748999999982e+03 1.957816999999999880e-16 1.397319999999999896e-17
5.794360778999999638e+03 2.694111000000000224e-16 1.385037000000000067e-17
5.796304823000000397e+03 3.924915000000000196e-16 1.604267999999999913e-17
5.798248881999999867e+03 2.412471000000000049e-16 1.519256000000000138e-17
5.800192955000000438e+03 2.796571000000000216e-16 1.492563000000000091e-17
5.802137044000000060e+03 2.392737999999999971e-16 1.616749999999999968e-17
5.804081146999999874e+03 3.217888000000000176e-16 1.563411000000000039e-17
5.806025263999999879e+03 2.491254999999999891e-16 1.499175999999999857e-17
