# OBJECT: AT2019sgh
# TELESCOPE: MMT
# INSTRUMENT: Binospec
# DATE-OBS: 2019-10-27
# MJD: 58783.40016
# EXPTIME: 1200
# SLIT: 1.0
# DISPERSER: 270
# SOURCE: FLEET
# FILTER: Clear
# FLUX_STANDARD: G191B2B
# EXTINCTION_CORRECTED: NO
# PHOTOMETRY_CALIBRATED: NO
# FLUX_UNITS: erg/cm2/s/A
# QUALITY: 
# COMMENT: 
Wavelength Flux Sigma
4.307842741000000387e+03 5.965762000000000165e-17 4.830425000000000241e-18
4.309134903999999551e+03 5.593697000000000597e-17 4.607524000000000167e-18
4.310427082000000155e+03 6.010194999999999935e-17 4.573194999999999800e-18
4.311719274000000041e+03 5.858042000000000556e-17 4.624079999999999665e-18
4.313011480999999549e+03 5.529641999999999746e-17 4.237883999999999721e-18
4.314303702999999587e+03 6.049258999999999991e-17 4.577674999999999795e-18
4.315595938999999817e+03 5.108955000000000253e-17 4.326732000000000036e-18
4.316888189999999668e+03 6.294918000000000450e-17 4.980605999999999673e-18
4.318180454999999711e+03 5.599850999999999493e-17 4.254130999999999847e-18
4.319472735999999713e+03 5.954724000000000517e-17 4.577879000000000353e-18
4.320765030999999908e+03 5.435467999999999988e-17 4.222273000000000336e-18
4.322057340000000295e+03 5.515510000000000013e-17 4.444707000000000365e-18
4.323349664000000303e+03 6.698242999999999958e-17 4.966442999999999821e-18
4.324642002999999931e+03 5.059441000000000071e-17 4.907352999999999621e-18
4.325934355999999752e+03 5.828925000000000590e-17 4.453300000000000023e-18
4.327226724000000104e+03 6.402610000000000169e-17 4.524799999999999990e-18
4.328519107000000076e+03 5.702983000000000525e-17 4.499540999999999838e-18
4.329811504999999670e+03 5.258724999999999726e-17 4.146399000000000242e-18
4.331103917000000365e+03 6.616348000000000133e-17 3.961239999999999885e-18
4.332396343000000343e+03 5.366848999999999938e-17 4.344618999999999947e-18
4.333688783999999941e+03 6.055358000000000162e-17 4.517681999999999778e-18
4.334981240000000071e+03 5.782304000000000321e-17 3.887847999999999899e-18
4.336273710999999821e+03 6.321844000000000456e-17 4.546688000000000316e-18
4.337566195999999763e+03 5.682844999999999901e-17 4.338434000000000314e-18
4.338858696000000236e+03 5.259353000000000059e-17 4.280851999999999630e-18
4.340151209999999992e+03 5.363682000000000053e-17 4.553499999999999691e-18
4.341443739999999707e+03 5.508897999999999759e-17 4.574747999999999687e-18
4.342736283000000185e+03 6.263190999999999540e-17 4.859475000000000098e-18
4.344028841999999713e+03 5.429141000000000191e-17 4.582288999999999854e-18
4.345321415000000343e+03 4.826931999999999885e-17 4.024571999999999942e-18
4.346614002000000255e+03 5.670145999999999781e-17 4.529819000000000317e-18
4.347906605000000127e+03 5.994633000000000048e-17 4.542931999999999702e-18
4.349199222000000191e+03 5.049750000000000112e-17 4.290369999999999921e-18
4.350491853000000447e+03 5.423949000000000042e-17 4.394646999999999878e-18
4.351784499000000324e+03 6.025549000000000292e-17 4.465632999999999633e-18
4.353077159999999822e+03 6.571196000000000390e-17 4.495024999999999699e-18
4.354369835999999850e+03 4.460921999999999782e-17 4.177327000000000021e-18
4.355662526000000071e+03 5.455896999999999990e-17 4.558717999999999935e-18
4.356955230999999912e+03 5.000534999999999716e-17 4.737194000000000340e-18
4.358247949999999946e+03 4.265992000000000157e-17 3.712186000000000070e-18
4.359540683999999601e+03 4.476395000000000285e-17 4.458226999999999812e-18
4.360833432999999786e+03 5.073641999999999707e-17 4.199196000000000378e-18
4.362126196000000164e+03 5.707203000000000030e-17 4.532295999999999784e-18
4.363418974000000162e+03 6.274321999999999700e-17 4.766257000000000014e-18
4.364711766999999782e+03 5.460647000000000215e-17 4.209245000000000285e-18
4.366004573999999593e+03 4.973305000000000208e-17 4.318640000000000002e-18
4.367297395999999935e+03 6.290301999999999518e-17 4.558100999999999933e-18
4.368590232999999898e+03 5.262256000000000020e-17 4.349128999999999933e-18
4.369883084000000053e+03 5.295878999999999768e-17 4.031089000000000044e-18
4.371175949999999830e+03 4.695748999999999865e-17 3.849811999999999649e-18
4.372468829999999798e+03 5.294919000000000044e-17 4.112172000000000154e-18
4.373761725000000297e+03 5.521373000000000149e-17 4.894186999999999918e-18
4.375054635000000417e+03 6.460180999999999907e-17 4.533340000000000100e-18
4.376347558999999819e+03 5.703254999999999625e-17 4.295722999999999741e-18
4.377640497999999752e+03 6.726030000000000255e-17 4.550248999999999830e-18
4.378933452000000216e+03 4.911338999999999809e-17 4.307510000000000124e-18
4.380226419999999962e+03 5.481637000000000286e-17 4.499561000000000089e-18
4.381519403000000239e+03 5.622952000000000369e-17 4.476452000000000345e-18
4.382812399999999798e+03 5.995466000000000450e-17 4.343342000000000134e-18
4.384105413000000226e+03 4.812178999999999791e-17 4.485201999999999625e-18
4.385398438999999598e+03 5.627145999999999624e-17 4.565687999999999984e-18
4.386691480999999840e+03 6.129672000000000397e-17 4.097919000000000327e-18
4.387984537000000273e+03 6.041030999999999791e-17 4.176539000000000299e-18
4.389277606999999989e+03 5.625179999999999831e-17 3.858354999999999835e-18
4.390570692999999665e+03 5.810931999999999580e-17 4.433942000000000253e-18
4.391863793000000442e+03 5.639241000000000021e-17 3.822358999999999769e-18
4.393156906999999592e+03 5.140726999999999840e-17 4.034336999999999829e-18
4.394450036999999611e+03 5.365955000000000041e-17 4.233878000000000206e-18
4.395743180999999822e+03 5.756554000000000592e-17 4.567843000000000262e-18
4.397036339000000225e+03 5.818248999999999862e-17 4.733481999999999817e-18
4.398329512000000250e+03 5.498636000000000298e-17 4.405623999999999723e-18
4.399622699999999895e+03 5.107908000000000169e-17 4.185010000000000198e-18
4.400915901999999733e+03 5.839114000000000252e-17 4.555694999999999701e-18
4.402209119000000101e+03 6.656514000000000232e-17 4.683745000000000341e-18
4.403502351000000090e+03 5.766680000000000503e-17 3.899809000000000077e-18
4.404795597000000271e+03 5.558331000000000349e-17 4.513771000000000108e-18
4.406088858000000073e+03 5.537564000000000188e-17 4.407572000000000139e-18
4.407382134000000406e+03 6.033081999999999896e-17 4.365999999999999725e-18
4.408675424000000021e+03 5.130957999999999750e-17 4.733876000000000063e-18
4.409968729000000167e+03 5.086950999999999703e-17 4.616905000000000317e-18
4.411262047999999595e+03 4.864896000000000156e-17 3.395614999999999862e-18
4.412555381999999554e+03 4.936801000000000237e-17 4.351091999999999958e-18
4.413848731000000043e+03 5.606667999999999817e-17 4.671975999999999645e-18
4.415142095000000154e+03 6.267078999999999653e-17 4.855220999999999936e-18
4.416435472999999547e+03 6.347786999999999948e-17 4.533627000000000197e-18
4.417728865000000042e+03 6.695490000000000108e-17 4.200593000000000155e-18
4.419022272999999586e+03 6.647220999999999491e-17 4.225907999999999932e-18
4.420315693999999894e+03 5.857982000000000266e-17 4.483430999999999852e-18
4.421609131000000161e+03 5.813885000000000399e-17 4.242410999999999882e-18
4.422902581999999711e+03 6.685585999999999671e-17 4.529063999999999892e-18
4.424196047999999792e+03 5.491236999999999988e-17 4.291673999999999648e-18
4.425489528000000064e+03 6.435196000000000498e-17 4.416352000000000180e-18
4.426783022999999957e+03 5.313749999999999940e-17 4.326190999999999909e-18
4.428076533000000381e+03 4.230841000000000027e-17 4.656614999999999931e-18
4.429370057000000088e+03 5.524697999999999937e-17 3.981485000000000350e-18
4.430663596000000325e+03 5.746888000000000447e-17 4.304470999999999997e-18
4.431957150000000183e+03 4.775225999999999923e-17 3.896932000000000212e-18
4.433250718000000234e+03 5.222722000000000150e-17 4.351923000000000259e-18
4.434544300999999905e+03 6.050353000000000241e-17 4.557849999999999979e-18
4.435837897999999768e+03 6.161625000000000060e-17 4.962150999999999720e-18
4.437131510000000162e+03 5.333530000000000308e-17 4.089794999999999738e-18
4.438425137000000177e+03 5.446127000000000079e-17 4.521421000000000217e-18
4.439718778999999813e+03 6.619334999999999761e-17 4.942979000000000051e-18
4.441012434999999641e+03 5.717212000000000051e-17 4.578307000000000178e-18
4.442306104999999661e+03 5.622063000000000188e-17 4.523286999999999834e-18
4.443599790000000212e+03 5.634284000000000087e-17 4.544173000000000141e-18
4.444893490000000384e+03 6.040810000000000137e-17 4.540974000000000317e-18
4.446187205000000176e+03 6.042259000000000568e-17 4.505014999999999906e-18
4.447480934000000161e+03 5.023427999999999830e-17 4.293726999999999648e-18
4.448774677999999767e+03 5.587927000000000357e-17 4.158067000000000171e-18
4.450068435999999565e+03 5.176590999999999790e-17 4.029334000000000164e-18
4.451362208999999893e+03 5.575430999999999434e-17 4.090793999999999681e-18
4.452655996999999843e+03 5.595302999999999878e-17 4.254690999999999943e-18
4.453949798999999985e+03 5.204283999999999755e-17 4.337353000000000343e-18
4.455243615999999747e+03 5.904147999999999870e-17 4.598207000000000357e-18
4.456537446999999702e+03 5.258159999999999761e-17 3.894827999999999687e-18
4.457831293999999616e+03 5.920722999999999799e-17 4.572711999999999862e-18
4.459125154000000293e+03 5.243576000000000054e-17 4.244274999999999705e-18
4.460419030000000021e+03 5.511909999999999816e-17 4.284010000000000210e-18
4.461712919999999940e+03 4.046891000000000016e-17 3.853292999999999700e-18
4.463006824000000051e+03 5.612757000000000555e-17 3.753023000000000310e-18
4.464300744000000122e+03 5.456475999999999900e-17 4.410516999999999933e-18
4.465594678000000386e+03 5.359228000000000154e-17 4.304155999999999702e-18
4.466888625999999931e+03 5.688363999999999725e-17 4.351268000000000319e-18
4.468182589000000007e+03 5.732025000000000436e-17 4.290603999999999699e-18
4.469476566999999704e+03 5.628164999999999819e-17 4.562697999999999817e-18
4.470770559999999932e+03 4.729287000000000125e-17 4.066982000000000320e-18
4.472064567000000352e+03 5.589141999999999776e-17 4.217400999999999889e-18
4.473358588000000054e+03 5.469020000000000193e-17 4.303393000000000102e-18
4.474652624999999716e+03 4.371886000000000034e-17 3.893872999999999834e-18
4.475946675999999570e+03 4.987887000000000274e-17 4.205393000000000315e-18
4.477240740999999616e+03 4.431104000000000300e-17 3.987633000000000327e-18
4.478534821000000193e+03 5.440384999999999729e-17 4.074064999999999899e-18
4.479828916000000390e+03 4.974069999999999911e-17 3.748054999999999737e-18
4.481123026000000209e+03 5.179636000000000070e-17 4.137622999999999789e-18
4.482417150000000220e+03 4.847609000000000226e-17 4.066526999999999809e-18
4.483711288000000422e+03 5.002401000000000257e-17 4.237138000000000295e-18
4.485005441999999675e+03 5.786317000000000116e-17 4.505554999999999750e-18
4.486299610000000030e+03 4.986376999999999733e-17 3.626668000000000338e-18
4.487593791999999667e+03 5.519654000000000258e-17 3.916944999999999922e-18
4.488887988999999834e+03 5.133962999999999835e-17 4.203103999999999972e-18
4.490182200999999623e+03 4.714760000000000017e-17 3.963892999999999712e-18
4.491476427999999942e+03 4.444839000000000019e-17 3.772008000000000367e-18
4.492770669000000453e+03 4.513646999999999938e-17 3.761151999999999999e-18
4.494064924000000246e+03 5.652296000000000141e-17 4.076909999999999979e-18
4.495359195000000000e+03 5.107039000000000085e-17 3.915524000000000305e-18
4.496653478999999606e+03 5.356534999999999979e-17 4.007745000000000240e-18
4.497947779000000082e+03 5.997490999999999482e-17 4.274059999999999735e-18
4.499242092999999841e+03 5.809944999999999787e-17 4.368925000000000039e-18
4.500536422000000130e+03 6.061001999999999668e-17 4.475084000000000277e-18
4.501830764999999701e+03 6.683049000000000376e-17 4.262738000000000374e-18
4.503125122999999803e+03 5.958697000000000118e-17 4.210793000000000302e-18
4.504419496000000436e+03 5.391494999999999984e-17 4.243474999999999678e-18
4.505713883000000351e+03 4.592476000000000183e-17 3.883137999999999713e-18
4.507008284999999887e+03 5.252466000000000013e-17 4.057522000000000218e-18
4.508302701999999954e+03 5.801873999999999670e-17 4.319897999999999845e-18
4.509597133000000213e+03 6.323975000000000125e-17 4.568938999999999844e-18
4.510891579000000092e+03 6.253423000000000502e-17 4.349062999999999798e-18
4.512186039000000164e+03 5.376432000000000236e-17 3.944698999999999998e-18
4.513480513999999857e+03 5.789303999999999744e-17 4.274496000000000278e-18
4.514775004000000081e+03 5.115384000000000175e-17 3.857338999999999717e-18
4.516069507999999587e+03 6.191701999999999750e-17 4.313123000000000126e-18
4.517364026999999624e+03 5.646332000000000317e-17 4.456429000000000124e-18
4.518658561000000191e+03 4.920292999999999954e-17 4.134744000000000129e-18
4.519953109000000040e+03 5.535843000000000042e-17 3.824392999999999800e-18
4.521247671000000082e+03 5.878321000000000447e-17 4.098536999999999841e-18
4.522542249000000083e+03 5.846005999999999398e-17 4.384375999999999727e-18
4.523836841000000277e+03 4.584860999999999935e-17 4.099723999999999679e-18
4.525131446999999753e+03 6.645336999999999725e-17 4.553273999999999858e-18
4.526426069000000098e+03 5.365612999999999985e-17 4.281381999999999734e-18
4.527720704000000296e+03 5.981395999999999415e-17 4.005667999999999631e-18
4.529015355000000454e+03 5.343297000000000142e-17 4.253532000000000302e-18
4.530310019999999895e+03 5.796016000000000483e-17 4.128979999999999888e-18
4.531604699999999866e+03 6.131844000000000080e-17 4.268332999999999920e-18
4.532899394000000029e+03 5.948749000000000208e-17 4.189354999999999846e-18
4.534194102999999814e+03 5.440794000000000048e-17 3.959953000000000333e-18
4.535488827000000128e+03 5.927257000000000538e-17 4.304161000000000343e-18
4.536783564999999726e+03 7.030405999999999968e-17 4.762681000000000119e-18
4.538078317999999854e+03 5.574909999999999558e-17 4.223725000000000226e-18
4.539373085000000174e+03 6.301027000000000052e-17 4.105997999999999774e-18
4.540667867000000115e+03 6.618017000000000397e-17 4.303289000000000029e-18
4.541962663999999677e+03 5.076303999999999917e-17 4.022698999999999891e-18
4.543257475000000341e+03 5.419681999999999755e-17 3.946359000000000034e-18
4.544552300999999716e+03 5.382879999999999818e-17 4.051259000000000146e-18
4.545847141000000192e+03 5.173057999999999857e-17 4.368115999999999784e-18
4.547141996999999719e+03 5.130286999999999763e-17 3.716814000000000228e-18
4.548436866000000009e+03 5.984904999999999971e-17 4.044014999999999817e-18
4.549731751000000259e+03 5.988712999999999697e-17 4.012567999999999956e-18
4.551026649999999790e+03 6.363437999999999835e-17 4.477737000000000104e-18
4.552321563000000424e+03 5.197511000000000138e-17 4.102027999999999633e-18
4.553616492000000108e+03 5.984784999999999390e-17 4.017510999999999638e-18
4.554911433999999645e+03 5.852198000000000081e-17 3.999091999999999828e-18
4.556206392000000051e+03 6.158795000000000515e-17 4.493009000000000125e-18
4.557501363999999739e+03 6.044035999999999877e-17 4.549047999999999893e-18
4.558796350999999959e+03 5.706354000000000043e-17 3.939739999999999653e-18
4.560091352000000370e+03 5.882090999999999619e-17 4.495062000000000125e-18
4.561386368000000402e+03 5.648958999999999433e-17 4.219392000000000112e-18
4.562681399000000056e+03 5.366132000000000221e-17 4.351977000000000089e-18
4.563976443999999901e+03 6.372318999999999565e-17 4.299719000000000286e-18
4.565271502999999939e+03 5.216844000000000249e-17 4.055382000000000320e-18
4.566566577999999936e+03 6.264169999999999541e-17 4.182539000000000113e-18
4.567861667000000125e+03 5.366075000000000006e-17 4.094558999999999754e-18
4.569156770999999935e+03 5.545303000000000298e-17 4.348298999999999915e-18
4.570451888999999937e+03 5.804845999999999534e-17 4.283967999999999914e-18
4.571747021999999561e+03 5.149450000000000283e-17 4.297065000000000176e-18
4.573042169000000285e+03 5.613704999999999974e-17 4.083575999999999756e-18
4.574337330999999722e+03 5.767817000000000407e-17 4.588147999999999939e-18
4.575632507999999689e+03 5.282828999999999980e-17 4.036056999999999847e-18
4.576927698999999848e+03 6.008852999999999961e-17 4.310530999999999793e-18
4.578222904999999628e+03 6.558424999999999675e-17 4.388168999999999996e-18
4.579518125999999938e+03 6.196198000000000100e-17 4.418506999999999688e-18
4.580813361000000441e+03 6.358102000000000344e-17 4.438979999999999779e-18
4.582108610999999655e+03 4.794585000000000284e-17 4.040568000000000115e-18
4.583403874999999971e+03 6.107936000000000284e-17 4.605542999999999684e-18
4.584699153999999908e+03 5.738058999999999983e-17 4.276049000000000164e-18
4.585994448000000375e+03 5.320548999999999807e-17 3.611598999999999821e-18
4.587289756000000125e+03 5.214757000000000054e-17 4.110471000000000105e-18
4.588585079000000405e+03 5.100384000000000177e-17 4.025359999999999664e-18
4.589880415999999968e+03 5.531115999999999990e-17 4.225341999999999684e-18
4.591175768000000062e+03 5.833777999999999528e-17 3.951590000000000095e-18
4.592471134999999776e+03 5.172167999999999856e-17 3.883962000000000349e-18
4.593766517000000022e+03 5.075433000000000194e-17 4.248170999999999765e-18
4.595061912000000120e+03 6.070516000000000062e-17 4.351944000000000021e-18
4.596357323000000179e+03 5.446329000000000073e-17 4.047036000000000257e-18
4.597652748000000429e+03 6.173261000000000512e-17 4.228427999999999977e-18
